Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,Fitness Score
0,164.862,76.7126,1026.75,46.9759,3757
0,146.919,146.639,1584.77,68.6244,76
0,175.472,168.99,5832.46,8.77855,29
0,136.107,96.4736,989.148,7.86539,263
0,3.65756,178.339,7007.08,12.7911,38
0,68.9134,248.128,6412.14,49.255,42
0,139.475,128.658,2523.19,34.7287,3655
0,92.1478,28.1883,7457.36,60.3772,49
0,7.26708,76.087,3060.88,18.6805,983
0,249.313,251.263,7085.76,8.2467,52
1,164.862,76.7126,1026.75,46.9759,3757
1,155.89,111.676,1194.99,57.8001,3031
1,170.167,115.945,3429.61,27.8772,61
1,141.475,86.5931,1007.95,27.4206,6
1,84.2596,127.526,3620.09,26.2463,309
1,116.888,168.019,3719.45,44.2707,303
1,152.169,102.685,1774.97,45.0834,254
1,128.505,52.4505,4631.15,53.6765,33
1,86.0644,76.3998,2078.37,30.3499,38
1,207.087,163.988,4555.35,27.6113,50
2,164.862,76.7126,1026.75,46.9759,3757
2,160.376,105.777,1110.87,56.0501,38
2,167.514,96.329,2228.18,33.6514,36
2,152.734,81.6529,1017.35,37.1982,2037
2,124.561,102.119,2170.24,38.7345,3278
2,140.875,131.267,2023.71,45.6233,181
2,151.968,89.699,1180.32,46.0296,1844
2,146.683,64.5815,2828.95,48.1031,147
2,133.64,76.5562,1552.56,38.6629,3380
2,185.975,120.35,2637.36,37.2936,34
3,164.862,76.7126,1026.75,46.9759,3757
3,162.619,91.2446,989.891,51.513,2096
3,158.94,89.9953,1627.47,40.3136,978
3,158.798,79.1828,1022.05,46.3209,133
3,144.711,89.4159,2009.36,42.428,307
3,152.868,103.99,1902.81,46.2996,28
3,158.415,83.2058,1565.3,46.5028,38
3,155.772,79.9409,1927.85,47.5395,34
3,146.662,76.6344,1289.66,42.8194,734
3,175.418,98.5314,1832.06,44.7268,50
4,158.865,90.7212,1095.52,46.6377,9508
4,163.74,83.9786,1406.71,53.5436,127
4,161.901,70.8484,1327.11,43.6448,23
4,159.016,77.9477,1024.4,46.6484,59
4,162.76,83.0643,1351.2,44.7019,1619
4,167.081,79.9592,1296.03,46.7393,1620
4,160.317,78.3268,1477.3,43.9076,167
4,164.862,76.7126,1026.75,46.9759,3757
4,155.762,76.6735,1315.87,44.8976,153
4,178.882,87.622,1429.41,45.8514,3835
5,158.865,90.7212,1095.52,46.6377,9508
5,161.303,100.011,1251.11,54.599,436
5,163.37,80.7848,1211.31,45.1412,23
5,166.053,84.3345,1059.96,46.6431,7
5,160.812,77.7706,1223.36,45.6698,179
5,152.696,85.3402,1195.77,48.2901,1540
5,162.561,84.524,1286.41,43.0813,14
5,161.863,83.7169,1440.65,46.8068,203
5,157.313,72.0485,1205.69,46.9105,44
5,168.873,95.5835,1262.46,47.627,814
6,162.459,87.5278,1077.74,51.5344,10286
6,160.084,95.3662,1082.9,52.206,13
6,161.117,85.753,1378.55,46.2705,438
6,159.839,94.6694,837.624,46.1538,52
6,158.865,90.7212,1095.52,46.6377,9508
6,155.78,88.0307,1145.65,47.3392,92
6,160.713,84.7365,1190.96,44.8595,6
6,160.364,84.997,1268.08,46.7223,9
6,158.089,73.1148,1150.61,46.7741,12
6,165.375,93.1523,717.602,51.5254,37
7,166.016,91.447,1080.32,51.8702,13914
7,161.788,86.6404,836.547,48.9025,76
7,162.459,87.5278,1077.74,51.5344,10286
7,161.149,91.0986,957.682,45.6348,1884
7,160.662,82.7871,1086.63,49.0861,6
7,156.821,97.6013,1111.69,54.1195,5451
7,161.586,92.2014,1134.35,48.197,14
7,161.412,86.2624,1416.57,49.1283,17
7,160.274,80.3213,1114.17,48.9972,1574
7,163.917,90.3401,720.828,51.5299,13
8,166.016,91.447,1080.32,51.8702,13914
8,163.864,89.0437,958.433,50.3863,524
8,164.237,89.4874,1079.03,50.4186,254
8,175.087,98.9178,1019,48.7525,4
8,163.339,84.2143,1083.47,50.4781,2073
8,162.274,94.5242,1096.01,57.6658,417
8,163.801,91.8242,1122.11,50.0336,7
8,163.714,88.2483,1248.44,50.4993,8302
8,163.145,85.8842,1208.03,50.4337,757
8,164.966,90.8936,900.574,53.5686,3
9,166.016,91.447,1080.32,51.8702,13914
9,164.94,101.065,1019.38,51.1283,3
9,165.127,90.4672,970.899,46.5088,3
9,170.551,95.1824,851.04,50.3113,2
9,164.677,97.9203,1081.9,51.8596,2668
9,161.068,92.9856,645.337,54.768,1
9,164.908,97.0845,1101.21,49.1548,25
9,164.865,89.8477,1164.38,50.7504,9
9,164.58,88.6656,1144.18,55.1203,30
9,165.491,91.1703,990.446,55.943,4889
10,166.016,91.447,1080.32,51.8702,13914
10,165.478,96.256,807.512,51.4992,3
10,165.571,80.914,1025.61,49.1895,2958
10,168.284,93.3147,770.497,51.0908,1231
10,165.346,94.6837,1081.11,47.9922,1449
10,171.491,92.2163,862.828,53.3191,1208
10,162.57,94.2658,1090.77,50.5125,626
10,165.44,90.6474,1122.35,53.8492,12
10,165.298,83.0297,1112.25,53.4952,12
10,165.753,91.3087,1035.38,51.6395,980
11,166.016,91.447,1080.32,51.8702,13914
11,165.747,93.8515,943.916,47.2832,1627
11,169.92,86.1805,1164.48,50.5298,19
11,167.15,89.7246,718.947,51.4805,3970
11,165.681,93.0653,1080.71,46.2131,727
11,168.753,103.09,971.573,52.5946,1003
11,172.804,103.831,1085.54,51.1913,278
11,165.728,93.1663,1101.33,52.8597,313
11,165.657,87.2384,1096.28,53.6703,37
11,173.951,98.5427,1021.48,51.7548,6010
12,166.016,91.447,1080.32,51.8702,13914
12,165.881,92.6493,1012.12,51.8438,9996
12,167.968,88.8138,1185.47,46.3448,4815
12,166.583,90.5858,899.633,47.6337,836
12,165.848,92.2562,1080.52,47.498,257
12,167.385,97.2687,1025.95,47.734,33
12,169.41,97.639,1082.93,51.3392,25
12,165.872,92.3067,1090.83,56.3644,1015
12,165.836,89.3427,1088.3,50.8132,364
12,169.983,83.6511,1050.9,51.8125,5559
13,166.016,91.447,1080.32,51.8702,13914
13,165.948,92.0482,1046.22,42.9843,7747
13,166.992,73.2145,1132.9,49.1075,20
13,166.299,91.0164,989.976,46.6015,10
13,165.932,105.086,1080.42,49.6841,38
13,166.7,94.3579,1133.38,44.4644,1362
13,167.713,80.2458,1081.62,52.9248,421
13,183.364,91.8769,1085.57,45.6547,14
13,165.926,90.3949,1172.48,51.3417,227
13,167.999,95.7341,1065.61,51.8414,12
14,166.016,91.447,1080.32,51.8702,13914
14,165.982,92.3116,1063.27,47.4272,2399
14,166.504,82.3307,1106.61,48.9581,7
14,143.417,91.2317,1035.15,49.2358,48
14,165.974,98.2667,1080.37,49.3086,2744
14,166.358,74.3234,1004.65,48.1673,1136
14,166.864,82.3285,1080.97,52.3975,674
14,174.69,91.6619,174.993,48.7624,0
14,162.571,90.9209,1322.93,51.1203,25
14,167.008,93.5905,1072.96,50.699,78
15,166.016,91.447,1080.32,51.8702,13914
15,155.23,91.8793,1071.79,49.6487,791
15,166.26,86.8889,927.328,57.2424,6
15,154.716,91.3394,1348.55,50.553,42
15,165.995,76.2287,1080.34,50.5894,945
15,166.187,82.8852,1042.48,48.9413,4265
15,191.467,90.0792,1080.65,52.1338,360
15,153.262,91.5545,627.656,50.3163,0
15,164.293,91.184,1201.63,49.6038,60
15,162.412,92.5188,1076.64,56.8431,51
16,166.016,91.447,1080.32,51.8702,13914
16,160.623,91.6632,1089.31,47.3163,5789
16,166.138,89.168,1003.82,59.9062,3
16,160.366,81.2271,1214.44,51.2116,185
16,144.727,83.8379,1080.33,51.4521,1013
16,166.101,87.1661,1061.4,47.2014,11
16,178.741,93.7524,1080.48,52.002,484
16,166.168,91.5008,160.14,51.0933,0
16,165.154,116.399,1140.97,43.5777,382
16,173.26,91.9829,1078.48,62.7459,11
17,166.016,91.447,1080.32,51.8702,13914
17,163.319,91.5551,1247.21,49.5932,20
17,157.665,90.3075,1042.07,55.8882,723
17,186.171,86.3371,1147.38,51.5409,9
17,155.371,87.6424,982.434,51.6612,58
17,166.058,89.3066,1128.18,49.5358,6
17,175.9,115.061,1307.68,51.9361,13
17,152.28,91.4739,620.23,51.4817,6
17,167.688,103.923,1110.65,52.8357,1238
17,169.638,91.715,1079.4,50.4349,9
18,166.016,91.447,1080.32,51.8702,13914
18,164.668,91.5011,1163.76,46.6143,369
18,139.323,90.8773,1978.11,53.8792,859
18,176.093,88.892,8.6165,44.1963,0
18,160.693,129.184,1031.38,51.7657,6
18,166.037,90.3768,382.325,50.703,0
18,163.903,103.254,1194,51.9032,102
18,159.148,91.4605,451.346,51.676,0
18,166.852,97.6851,0,52.3529,0
18,167.827,91.581,3076.05,51.1525,1214
19,166.016,91.447,1080.32,51.8702,13914
19,165.342,120.861,1122.04,49.2422,1186
19,152.669,91.1621,937.588,52.8747,307
19,171.055,90.1695,544.468,31.1855,0
19,163.355,110.315,766.878,51.8179,1768
19,166.026,86.7503,731.322,51.2866,0
19,164.959,97.3505,3031.78,51.8867,351
19,157.804,91.4538,765.832,51.7731,43
19,166.434,55.5067,540.16,37.0628,0
19,166.921,91.514,2078.18,48.0439,583
20,166.016,91.447,1080.32,51.8702,13914
20,165.679,106.154,2430.78,50.5562,43
20,159.343,91.3046,1008.95,55.5999,4
20,201.706,90.8083,812.393,35.6955,5
20,117.462,139.687,923.599,51.8441,5
20,142.225,89.0987,905.821,51.5784,885
20,157.651,94.3988,2056.05,51.8784,67
20,161.91,91.4504,923.076,52.2194,831
20,166.225,73.4768,0,44.4665,0
20,166.469,40.6582,1579.25,49.957,638
21,166.016,91.447,1080.32,51.8702,13914
21,153.523,98.8006,1755.55,51.2132,25
21,162.679,67.9696,1044.64,53.735,4
21,175.316,91.1277,946.356,43.7829,8296
21,141.739,115.567,2408.69,51.8571,31
21,154.12,90.2728,1835.32,51.7243,4976
21,161.834,92.9229,0,51.8743,0
21,163.963,132.755,1001.7,52.0448,335
21,166.12,82.4619,540.16,66.5504,0
21,166.242,104.17,1329.79,50.9136,2328
22,166.016,91.447,1080.32,51.8702,13914
22,159.77,95.1238,2981.83,51.5417,43
22,164.347,71.5639,1062.48,49.5258,5850
22,145.221,91.2873,1013.34,47.8265,5
22,153.877,70.8201,1744.5,51.8637,23
22,160.068,90.8599,2558.4,51.7972,50
22,147.323,92.185,540.16,51.7456,0
22,126.609,112.132,1041.01,51.9575,29
22,157.863,86.9545,810.239,59.2103,3
22,123.679,97.8086,1205.05,51.3919,30
23,166.016,91.447,1080.32,51.8702,13914
23,138.193,93.2854,2031.07,51.706,55
23,165.182,81.5055,2881.2,50.698,2037
23,155.618,151.822,1046.83,49.8484,2
23,159.946,37.6704,312.309,51.8669,0
23,163.042,91.1535,1819.36,27.9847,33
23,156.669,91.816,810.239,24.6192,764
23,146.312,101.789,1712.69,51.9139,803
23,255,0,0,55.5403,0
23,144.847,94.6278,1142.69,81.5595,418
24,166.016,91.447,1080.32,51.8702,13914
24,152.104,92.3662,814.676,51.7881,3
24,92.9274,86.4763,1980.76,51.2841,151
24,160.817,121.635,0,50.8593,0
24,162.981,64.5587,696.314,26.6411,16
24,164.529,91.3003,916.696,39.9275,1
24,161.342,91.6315,945.279,76.2391,655
24,153.556,176.813,1396.5,51.892,426
24,210.508,45.7235,889.107,53.7052,5225
24,155.431,93.0374,4363.94,88.3358,46
25,166.016,91.447,1080.32,51.8702,13914
25,143.094,91.9066,947.497,51.8291,424
25,129.472,60.618,1530.54,51.5771,6825
25,139.451,106.541,540.16,51.3647,207
25,164.498,78.2509,888.317,39.2556,2
25,221.174,91.3736,4854.89,45.8988,38
25,163.679,159.661,1012.8,64.0546,2983
25,237.957,134.13,1238.41,51.8811,7
25,173.09,68.5853,984.713,52.7877,4116
25,160.724,161.557,2722.13,70.103,58
26,166.016,91.447,1080.32,51.8702,13914
26,175.816,91.6768,1013.91,51.8497,2604
26,147.744,76.0325,4888.15,79.3332,52
26,152.733,98.994,810.239,59.4141,444
26,70.272,84.849,0,45.5629,0
26,106.396,91.4103,2834.69,80.5081,64
26,186.28,125.554,1046.56,57.9624,2635
26,201.986,112.789,1159.36,45.1854,9
26,169.553,80.0162,0,52.329,0
26,215.243,126.502,1901.22,60.9866,25
27,166.016,91.447,1080.32,51.8702,13914
27,170.916,149.83,1047.11,20.5219,3
27,156.88,83.7398,1030.94,65.6017,4033
27,248.747,95.2205,945.279,55.6421,1022
27,118.144,88.148,540.16,62.8199,0
27,197.356,91.4287,1957.5,66.1892,188
27,176.148,108.501,0,38.219,0
27,184.001,11.0239,1119.84,11.8782,5
27,167.784,85.7316,0,52.0996,0
27,190.629,108.975,1490.77,20.7781,2805
28,166.016,91.447,1080.32,51.8702,13914
28,168.466,149.136,1063.72,36.196,34
28,198.941,87.5934,1055.63,39.0179,235
28,207.382,121.86,1012.8,60.3135,10
28,26.8002,89.7975,810.239,57.3451,6570
28,181.686,102.237,1518.91,59.0297,25
28,171.082,99.9738,7851.93,45.0446,63
28,175.008,54.892,1100.08,31.8742,1489
28,22.1331,88.5893,540.16,51.9849,0
28,178.323,100.211,1285.55,73.2263,343
29,166.016,91.447,1080.32,51.8702,13914
29,167.241,120.291,4908.65,44.0331,53
29,182.478,44.0429,1067.97,45.444,462
29,0,106.653,1046.56,56.0919,10
29,96.4079,90.6223,945.279,100,555
29,173.851,96.8421,1299.62,1,9264
29,168.549,95.7104,1056.78,48.4574,77
29,104.638,73.1695,1090.2,41.8722,21
29,94.0744,90.0182,810.239,35.5907,7854
29,150.608,95.8289,1182.93,62.5482,2130
30,166.016,91.447,1080.32,51.8702,13914
30,0,105.869,2994.48,47.9517,12
30,174.247,242.204,1074.15,100,3390
30,83.0079,99.0503,1063.44,92.1897,64
30,131.212,91.0347,1446.25,75.9351,1631
30,169.933,94.1446,1189.97,31.2991,209
30,167.282,93.5787,1068.55,1,2
30,135.327,82.3083,1390.91,46.8712,803
30,130.045,90.7326,945.279,45.6272,2
30,158.312,168.934,1131.63,57.2092,8
31,166.016,91.447,1080.32,51.8702,13914
31,83.0079,0,2037.4,1,11
31,232.822,166.826,1077.23,75.9351,1336
31,124.512,0,1071.88,72.03,22
31,0,123.906,1073.96,63.9027,3
31,167.974,136.861,1135.14,4.24542,5
31,166.649,80.0427,7988.78,26.4351,1799
31,150.671,80.4937,1235.61,49.3707,2446
31,148.03,91.0898,5294.4,48.7487,50
31,162.164,91.2443,0,54.5397,0
32,166.016,91.447,1080.32,51.8702,13914
32,80.4451,45.7235,1558.86,26.4351,646
32,25.2013,40.446,1078.78,63.9027,11
32,145.264,45.7235,2203.68,61.9501,43
32,83.0079,107.676,1077.14,50.3897,1890
32,166.995,255,908.513,28.0578,3623
32,255,85.7448,4534.55,39.1526,55
32,33.7889,85.9704,1157.97,50.6204,11
32,145.446,91.2684,3187.36,50.3095,186
32,164.09,91.3457,0,53.205,0
33,166.016,91.447,1080.32,51.8702,13914
33,0,68.5853,1319.59,39.1526,57
33,0,65.9465,1646.55,57.8864,6
33,155.64,0,1642,56.9101,36
33,124.512,99.5617,1078.73,64.626,205
33,166.505,173.224,0,39.964,0
33,202.732,149.028,2807.44,1,6
33,99.9023,88.7087,4177.08,51.2453,47
33,155.731,91.3577,2133.84,100,1120
33,165.053,91.3963,540.16,1,0
34,166.016,91.447,1080.32,51.8702,13914
34,217.501,80.0162,1199.95,45.5114,144
34,83.0079,78.6968,2103.3,54.8783,83
34,160.828,45.7235,1361.16,56.927,1984
34,145.264,95.5043,4345.75,58.2481,194
34,154.406,132.335,540.16,3.6154,0
34,201.987,120.238,1943.88,26.4351,28
34,132.959,169.606,10000,51.5578,58
34,83.0814,210.579,1607.08,48.0745,93
34,165.534,91.4217,921.43,26.4351,471
35,166.016,91.447,1080.32,51.8702,13914
35,255,85.7316,1140.14,48.6908,1473
35,124.512,85.0719,1591.81,1,4
35,163.422,68.5853,1220.74,37.9367,32
35,155.64,113.206,2713.03,55.0591,655
35,151.088,111.891,5601.28,27.7428,379
35,184.001,255,1512.1,39.1526,3220
35,175.154,130.526,5540.16,51.714,53
35,124.549,52.4749,1343.7,49.9724,22
35,165.775,91.4344,0,100,0
36,166.016,91.447,1080.32,51.8702,13914
36,210.508,0,1110.23,50.2805,13
36,145.264,241.223,1336.06,26.4351,11
36,255,80.0162,1150.53,68.6812,3587
36,160.828,147.745,1896.68,53.4647,179
36,158.552,101.669,3340.8,1,2217
36,175.009,173.224,1296.21,1,2
36,103.557,110.987,3310.24,51.7921,130
36,145.282,24.8726,1212.01,50.9213,10
36,191.716,91.4407,540.16,75.9351,0
37,166.016,91.447,1080.32,51.8702,13914
37,181.246,45.7235,1095.27,51.0754,6
37,176.126,166.335,1208.19,39.1526,10
37,210.508,196.353,1115.42,60.2757,15
37,163.422,119.596,1488.5,24.4941,6354
37,162.284,12.9525,2210.56,26.4351,14
37,170.512,0,1188.26,26.4351,45
37,202.601,32.1756,3736.91,51.8311,118
37,155.649,58.1598,1146.16,48.175,6724
37,178.866,255,810.239,63.9027,2375
